,popularity,original_title,cast,director,genres,production_companies,vote_average,release_year,budget_adj,revenue_adj,net_profit
8319,0.346225,Encino Man,Sean Astin|Brendan Fraser|Pauly Shore|Megan Ward|Robin Tunney,Les Mayfield,Comedy|Family,Hollywood Pictures|Touchwood Pacific Partners 1,5.6,1992,0.0,0.0,0.0
8320,0.27017,Buffy the Vampire Slayer,Kristy Swanson|Donald Sutherland|Paul Reubens|Rutger Hauer|Luke Perry,Fran Rubel Kuzui,Action|Comedy|Horror,Twentieth Century Fox Film Corporation|Kuzui Enterprises|Sandollar,5.2,1992,0.0,0.0,0.0
8321,0.344615,Thunderheart,Val Kilmer|Sam Shepard|Graham Greene|Fred Ward|Fred Dalton Thompson,Michael Apted,Action|Adventure|Crime|Mystery|Thriller,TriStar Pictures,5.6,1992,0.0,0.0,0.0
8322,0.310951,The Cutting Edge,D. B. Sweeney|Moira Kelly|Roy Dotrice|Terry O'Quinn|Dwier Brown,Paul Michael Glaser,Comedy|Drama|Romance,Metro-Goldwyn-Mayer (MGM)|Interscope Communications,6.6,1992,0.0,39014582.3419953,39014582.3419953
8323,0.309976,Far and Away,Tom Cruise|Nicole Kidman|Thomas Gibson|Robert Prosky|Barbara Babcock,Ron Howard,Adventure|Drama|Romance|Western,Imagine Entertainment|Universal Pictures,6.2,1992,93241455.2753373,214119429.250404,120877973.9750667
8324,0.303912,Radio Flyer,Elijah Wood|Lorraine Bracco|Adam Baldwin|John Heard|Joseph Mazzello,Richard Donner,Drama,Columbia Pictures|Stonebridge Entertainment|Donner/Shuler-Donner Productions,6.3,1992,54390848.9106134,7229285.08978996,-47161563.820823446
8325,0.296309,Juice,Omar Epps|Tupac Shakur|Khalil Kain|Jermaine 'Huggy' Hopkins|Samuel L. Jackson,Ernest R. Dickerson,Action|Crime|Drama|Thriller,Paramount Pictures,7.1,1992,7770121.27294478,31308740.1742931,23538618.901348323
8326,0.358923,Singles,Bridget Fonda|Campbell Scott|Kyra Sedgwick|Sheila Kelley|Jim True-Frost,Cameron Crowe,Comedy|Drama|Music|Romance,Warner Bros.|Atkinson/Knickerbocker Productions,6.4,1992,0.0,28707256.9513836,28707256.9513836
8327,0.294331,Seong lung wui,Jackie Chan|Maggie Cheung|Nina Li Chi|Teddy Robin Kwan|James Wong Jim,Ringo Lam|Tsui Hark,Action|Comedy|Foreign,Golden Way Films Ltd.|Hong Kong Film Directors Guild|Dimension Films (US version),6.3,1992,15540242.5458895,12991202.9794996,-2549039.5663898997
8328,0.291459,Gladiator,James Marshall|Cuba Gooding Jr.|Robert Loggia|Brian Dennehy|Cara Buono,Rowdy Herrington,Action|Drama,Columbia Pictures Corporation,5.1,1992,0.0,13.9862182913006,13.9862182913006
8329,0.283133,The Distinguished Gentleman,Eddie Murphy|Lane Smith|Sheryl Lee Ralph|Joe Don Baker|Victoria Rowell,Jonathan Lynn,Comedy,Hollywood Pictures,5.8,1992,0.0,72160448.0314087,72160448.0314087
8330,0.278857,Single White Female,Bridget Fonda|Jennifer Jason Leigh|Steven Weber|Peter Friedman|Stephen Tobolowsky,Barbet Schroeder,Thriller,Columbia Pictures,6.0,1992,24864388.0734233,74620207.3503482,49755819.27692491
8331,0.270933,Dust Devil,Robert John Burke|Chelsea Field|Marianne SÃ¤gebrecht|William Hootkins|Zakes Mokae,Richard Stanley,Horror|Mystery|Thriller,Channel Four Films|Palace Pictures|Shadow Theatre Films|British Screen Productions,6.2,1992,12432194.0367116,0.0,-12432194.0367116
8332,0.269621,Wuthering Heights,Juliette Binoche|Ralph Fiennes|Jeremy Northam|Janet McTeer|Sophie Ward,Peter Kosminsky,Drama|Romance,Paramount Pictures,7.0,1992,0.0,0.0,0.0
8333,0.266,American Me,Edward James Olmos|William Forsythe|Sal Lopez|Dyana Ortelli|William Smith,Edward James Olmos,Crime|Drama|Romance,Universal Pictures|Olmos Productions|YOY,6.7,1992,0.0,0.0,0.0
8334,0.265227,Mr. Baseball,Tom Selleck|Ken Takakura|Aya Takanashi|Dennis Haysbert|Toshi Shioya,Fred Schepisi,Comedy|Romance,Universal Pictures,5.8,1992,0.0,31080485.0917791,31080485.0917791
8335,0.260003,Critters 4,Don Keith Opper|Terrence Mann|Angela Bassett|Brad Dourif|Anders Hove,Rupert Harvey,Thriller|Comedy|Horror|Science Fiction,New Line Cinema|OH Films,4.4,1992,0.0,0.0,0.0
8336,0.140485,A Stranger Among Us,Melanie Griffith|John Pankow|Tracy Pollan|Mia Sara|Lee Richardson,Sidney Lumet,Drama|Romance|Crime,Propaganda Films|Hollywood Pictures|ISIS|Mansfield Pictures|Sandollar,5.6,1992,0.0,0.0,0.0
8337,0.256639,Dr. Giggles,Larry Drake|Holly Marie Combs|Cliff DeYoung|Glenn Quinn|Keith Diamond,Manny Coto,Comedy|Horror|Mystery|Thriller,Universal Pictures|Dark Horse Entertainment|Largo Entertainment|JVC Entertainment Networks,4.5,1992,0.0,13059138.7038132,13059138.7038132
8338,0.250137,Sleepwalkers,Brian Krause|MÃ¤dchen Amick|Alice Krige|Jim Haynie|Cindy Pickett,Mick Garris,Fantasy|Thriller|Horror,Columbia Pictures|Victor & Grais Productions|Ion Pictures,4.9,1992,0.0,47436222.0675795,47436222.0675795
8339,0.23666,Prelude to a Kiss,Meg Ryan|Alec Baldwin|Ned Beatty|Kathy Bates|Patty Duke,Norman RenÃ©,Drama|Comedy|Romance,20th Century Fox|Gruskoff/Venture Films,5.0,1992,0.0,35272762.3371654,35272762.3371654
8340,0.233105,3 Ninjas,Victor Wong|Michael Treanor|Max Elliott Slade|Chad Power|Rand Kingsley,Jon Turteltaub,Adventure|Action|Family|Comedy,Touchstone Pictures,5.5,1992,0.0,0.0,0.0
8341,0.230129,Split Second,Rutger Hauer|Kim Cattrall|Michael J. Pollard|Alastair Duncan|Alun Armstrong,Tony Maylam,Thriller|Action|Horror|Science Fiction|Crime,Entertainment|Muse Productions|Challenge Film Corporation|XYZ Funding N.V.,5.6,1992,0.0,0.0,0.0
8342,0.220131,Jennifer Eight,Andy GarcÃ­a|Lance Henriksen|Uma Thurman|Graham Beckel|Kathy Baker,Bruce Robinson,Crime|Drama|Mystery,Paramount Pictures,5.6,1992,31080485.0917791,17701080.6373861,-13379404.454393003
8343,0.218442,Leap of Faith,Steve Martin|Debra Winger|Lolita Davidovich|Liam Neeson|Lukas Haas,Richard Pearce,Comedy|Drama|Romance,Paramount Pictures,4.8,1992,0.0,0.0,0.0
8344,0.217364,Honeymoon in Vegas,Nicolas Cage|James Caan|Sarah Jessica Parker|Peter Boyle|Pat Morita,Andrew Bergman,Action|Comedy|Romance|Thriller,Columbia Pictures|New Line Cinema|Castle Rock Entertainment,5.8,1992,38850606.3647239,0.0,-38850606.3647239
8345,0.21162,Knight Moves,Christopher Lambert|Diane Lane|Tom Skerritt|Daniel Baldwin|Mark Wilson,Carl Schenkel,Mystery|Thriller,Cinevox Filmproduktion GmbH,5.9,1992,0.0,0.0,0.0
8346,0.345107,White Sands,Willem Dafoe|Mary Elizabeth Mastrantonio|Mickey Rourke|Samuel L. Jackson|M. Emmet Walsh,Roger Donaldson,Action|Crime|Drama|Mystery|Thriller,Warner Bros.|Morgan Creek Productions,5.2,1992,0.0,0.0,0.0
8347,0.198525,Tom and Jerry: The Movie,Richard Kind|Dana Hill|Anndi McAfee|Tony Jay|Rip Taylor,Phil Roman,Animation|Family,Warner Bros. Animation,5.7,1992,0.0,0.0,0.0
8348,0.134051,Deep Cover,Laurence Fishburne|Jeff Goldblum|Charles Martin Smith|Victoria Dillard|Gregory Sierra,Bill Duke,Action|Thriller|Crime,New Line Productions|Image Organization,6.2,1992,0.0,0.0,0.0
8349,0.19357,Newsies,Christian Bale|Bill Pullman|Ann-Margret|Robert Duvall|David Moscow,Kenny Ortega,Drama|Music|Family,Walt Disney Pictures|Touchwood Pacific Partners 1,6.2,1992,23310363.8188343,0.0,-23310363.8188343
8350,0.089502,Diggstown,"James Woods|Louis Gossett, Jr.|Bruce Dern|Oliver Platt|Heather Graham",Michael Ritchie,Action|Comedy|Drama,Metro-Goldwyn-Mayer (MGM)|Eclectic Films,6.3,1992,26418412.3280122,7516251.20864236,-18902161.11936984
8351,0.202017,The Mambo Kings,Antonio Banderas|Armand Assante|Cathy Moriarty|Maruschka Detmers|Pablo Calogero,Arne Glimcher,Drama|Music,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,5.6,1992,0.0,10477492.6005135,10477492.6005135
8352,0.47175,Raising Cain,John Lithgow|Lolita Davidovich|Steven Bauer|Frances Sternhagen|Gregg Henry,Brian De Palma,Drama|Horror|Thriller|Crime,Universal Pictures|Pacific Western,5.5,1992,18648291.0550674,57763170.122454,39114879.0673866
8353,0.180399,Trespass,Bill Paxton|Ice-T|William Sadler|Ice Cube|Art Evans,Walter Hill,Action|Adventure|Crime|Thriller,Universal Pictures,5.9,1992,0.0,0.0,0.0
8354,0.466927,Husbands and Wives,Woody Allen|Mia Farrow|Judy Davis|Sydney Pollack|Juliette Lewis,Woody Allen,Romance|Comedy|Drama,TriStar Pictures,5.9,1992,0.0,0.0,0.0
8355,0.155454,Nemesis,Olivier Gruner|Tim Thomerson|Deborah Shelton|Cary-Hiroyuki Tagawa|Merle Kennedy,Albert Pyun,Science Fiction|Thriller,Scanbox|Imperial Entertainment|Shah/Jensen,5.0,1992,0.0,0.0,0.0
8356,0.153994,Kuffs,Christian Slater|Milla Jovovich|Tony Goldwyn|Bruce Boxleitner|Troy Evans,Bruce A. Evans,Action|Comedy|Crime,Universal Pictures|Dino de Laurentiis Communications|EvansGideon|Beginner's Luck,5.5,1992,0.0,0.0,0.0
8357,0.139537,Innocent Blood,Anne Parillaud|David Proval|Rocco Sisto|Chazz Palminteri|Anthony LaPaglia,John Landis,Comedy|Horror|Thriller|Crime,Warner Bros. Pictures,6.4,1992,0.0,0.0,0.0
8358,0.148184999999999,The Babe,John Goodman|Kelly McGillis|Trini Alvarado|Bernie Gigliotti|Randy Steinmeyer,Arthur Hiller,Drama,Universal Pictures|Finnegan/Pinchuk Productions|Waterhorse Productions,5.5,1992,0.0,27243557.2485441,27243557.2485441
8359,0.144296,Sidekicks,Beau Bridges|Jonathan Brandis|Chuck Norris|Mako|Julia Nickson,Aaron Norris,Action|Adventure|Drama|Family,Vision PDG|Gallery Films,5.7,1992,0.0,0.0,0.0
8360,0.138521,Un CÅ“ur en Hiver,Daniel Auteuil|Emmanuelle BÃ©art|AndrÃ© Dussollier|Ã‰lisabeth Bourgine|Brigitte Catillon,Claude Sautet,Drama|Romance,Orly Films|CinÃ©a,7.1,1992,0.0,2589798.51453929,2589798.51453929
8361,0.137921,Mo' Money,Damon Wayans|Stacey Dash|Joe Santos|John Diehl|Harry Lennix,Peter MacDonald,Action|Comedy|Thriller|Crime|Romance,Columbia Pictures Corporation,5.8,1992,26418412.3280122,0.0,-26418412.3280122
8362,0.13229,Hoffa,Jack Nicholson|Danny DeVito|Armand Assante|J. T. Walsh|John C. Reilly,Danny DeVito,Crime|History,Jersey Films|Twentieth Century Fox Film Corporation,5.8,1992,54390848.9106134,0.0,-54390848.9106134
8363,0.128025,Belle Ã‰poque,PenÃ©lope Cruz|Gabino Diego|Ariadna Gil|Fernando FernÃ¡n GÃ³mez|AgustÃ­n GonzÃ¡lez,Fernando Trueba,Comedy|Drama|Foreign|Romance,Sogepaq|AnimatÃ³grafo|Fernando Trueba Producciones CinematogrÃ¡ficas,6.9,1992,0.0,0.0,0.0
8364,0.234375,Lorenzo's Oil,Susan Sarandon|Nick Nolte|Peter Ustinov|Ann Hearn|Maduka Steady,George Miller,Drama,Universal Pictures,6.2,1992,0.0,11323223.6803459,11323223.6803459
8365,0.094497,Xiao ao jiang hu zhi: Dong Fang Bu Bai,Brigitte Lin|Jet Li|Rosamund Kwan|Michelle Reis|Waise Lee,Ching Siu-Tung,Action|Fantasy,,6.6,1992,6899606.61430019,0.0,-6899606.61430019
8366,0.077819,Io speriamo che me la cavo,Paolo Villaggio|Gigio Morra|Paolo Bonacelli,Lina WertmÃ¼ller,Comedy|Foreign,,6.4,1992,0.0,0.0,0.0
8367,0.063684,Strictly Ballroom,Paul Mercurio|Tara Morice|Bill Hunter|Barry Otto|Pat Thomson,Baz Luhrmann,Comedy|Drama|Romance,Beyond Films|Australian Film Finance Corporation (AFFC)|M & A,6.3,1992,4662072.76376686,52753255.4477097,48091182.68394284
8368,0.049061,LadyBugs,Rodney Dangerfield|JackÃ©e Harry|Jonathan Brandis|Ilene Graff|Vinessa Shaw,Sidney J. Furie,Comedy|Family,Paramount Pictures,5.7,1992,0.0,0.0,0.0
8369,0.342334,Stay Tuned,John Ritter|Pam Dawber|David Tom|Heather McComb|Jeffrey Jones,Peter Hyams,Comedy|Fantasy,Warner Bros. Pictures|Morgan Creek Productions,6.4,1992,0.0,0.0,0.0
8370,0.035384,Bill Hicks: Relentless,Bill Hicks,Chris Bould,Comedy,,8.4,1992,0.0,0.0,0.0
8371,0.028515,Blown Away,Corey Haim|Nicole Eggert|Corey Feldman|Jean LeClerc|Kathleen Robertson,Brenton Spencer,Drama|Romance|Thriller,Norstar Entertainment Inc.,4.8,1992,0.0,0.0,0.0
8372,0.074004,Pure Country,George Strait|Lesley Ann Warren|Isabel Glasser|Kyle Chandler|John Doe,Christopher Cain,Drama|Music|Romance,,7.3,1992,0.0,0.0,0.0
8373,0.071358,Mom and Dad Save the World,Teri Garr|Jeffrey Jones|Jon Lovitz|Thalmus Rasulala|Wallace Shawn,Greg Beeman,Adventure|Comedy|Family|Science Fiction,Mercury|Home Box Office (HBO)|Cinema Plus|Douglas,4.8,1992,0.0,0.0,0.0
8374,0.0068629999999999,Gayniggers from Outer Space,Gbatokai Dakinah,Morten Lindberg,Comedy|Science Fiction,,4.0,1992,0.0,0.0,0.0
8375,4.5783,Raiders of the Lost Ark,Harrison Ford|Karen Allen|Paul Freeman|Ronald Lacey|John Rhys-Davies,Steven Spielberg,Adventure|Action,Lucasfilm|Paramount Pictures,7.5,1981,43167434.4874226,935116878.227065,891949443.7396424
8376,1.94717,Private Lessons,Sylvia Kristel|Howard Hesseman|Eric Brown|Meridith Baer|Pamela Jean Bryant,Alan Myerson,Romance|Comedy,Jensen Farley Pictures|Barry & Enright Productions,6.1,1981,6714934.25359908,63022056.1608322,56307121.90723312
8377,1.771093,For Your Eyes Only,Roger Moore|Carole Bouquet|Chaim Topol|Lynn-Holly Johnson|Julian Glover,John Glen,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),6.0,1981,67149342.5359908,468397365.827219,401248023.2912282
8378,1.278646,The Fox and the Hound,Mickey Rooney|Kurt Russell|Pearl Bailey|Jack Albertson|Sandy Duncan,Ted Berman|Art Stevens|Richard Rich,Adventure|Animation|Drama|Family,Walt Disney Productions,6.9,1981,28778289.6582817,71466085.9847331,42687796.326451406
8379,1.248748,Mad Max 2,Mel Gibson|Bruce Spence|Michael Preston|Max Phipps|Vernon Wells,George Miller,Adventure|Action|Thriller|Science Fiction,Kennedy Miller Productions,7.1,1981,4796381.60971363,58997489.0942273,54201107.48451367
8380,1.114068,History of the World: Part I,Mel Brooks|Dom DeLuise|Madeline Kahn|Harvey Korman|Cloris Leachman,Mel Brooks,Comedy,Twentieth Century Fox Film Corporation|Brooksfilms,6.3,1981,26380098.8534249,75957674.330485,49577575.4770601
8381,1.055415,An American Werewolf in London,David Naughton|Jenny Agutter|Griffin Dunne|John Woodvine|Lila Kaye,John Landis,Horror|Comedy,Universal Pictures|Guber/Peters Company|American Werewolf Inc.|Lyncanthrope Films,7.0,1981,23981908.0485681,76677951.7531973,52696043.7046292
8382,1.02942199999999,Heavy Metal,Rodger Bumpass|Jackie Burroughs|Joe Flaherty|Harold Ramis|John Candy,Gerald Potterton,Animation|Science Fiction,Canadian Film Development Corporation (CFDC),6.3,1981,22303174.4851683,0.0,-22303174.4851683
8383,1.021218,The Evil Dead,Bruce Campbell|Ellen Sandweiss|Richard DeManincor|Betsy Baker|Theresa Tilly,Sam Raimi,Horror,Renaissance Pictures,7.2,1981,839366.781699885,70506809.6627903,69667442.88109042
8384,1.003963,Escape from New York,Kurt Russell|Lee Van Cleef|Ernest Borgnine|Donald Pleasence|Isaac Hayes,John Carpenter,Science Fiction|Action,AVCO Embassy Pictures|Goldcrest Films International|International Film Investors|City Film,6.5,1981,14389144.8291408,119909540.24284,105520395.41369921
8385,0.995357,Excalibur,Nigel Terry|Helen Mirren|Nicholas Clay|Cherie Lunghi|Paul Geoffrey,John Boorman,Adventure,Orion Pictures|Warner Bros.,6.5,1981,0.0,83858585.88281,83858585.88281
8386,0.683132,On Golden Pond,Katharine Hepburn|Henry Fonda|Jane Fonda|Doug McKeon|Dabney Coleman,Mark Rydell,Drama,Universal Pictures,6.6,1981,0.0,46179482.9980262,46179482.9980262
8387,0.6599,Chariots of Fire,Ben Cross|Ian Charleson|Cheryl Campbell|Alice Krige|Nigel Havers,Hugh Hudson,Drama|History,"Twentieth Century Fox Film Corporation|Warner Bros.|Enigma Productions|The Ladd Company|Allied Stars, Ltd.",6.6,1981,13190049.4267124,141428276.108503,128238226.68179062
8388,0.61576,Friday the 13th Part 2,Amy Steel|John Furey|Adrienne King|Kirsten Baker|Betsy Palmer,Steve Miner,Horror|Thriller,Paramount Pictures,6.2,1981,2997738.50607102,52095361.6591643,49097623.15309328
8389,0.614293,Southern Comfort,Keith Carradine|Powers Boothe|Fred Ward|Franklyn Seales|T. K. Carter,Walter Hill,Action|Drama|History|Thriller,Cinema Group Ventures|Phoenix (II),5.8,1981,0.0,0.0,0.0
8390,0.592041,Gallipoli,Mel Gibson|Mark Lee|Bill Kerr|Gerda Nicolson|Harold Hopkins,Peter Weir,Adventure|War|Drama|History,The Australian Film Commission|R & R Films,7.0,1981,0.0,13747837.4314417,13747837.4314417
8391,0.564939,Halloween II,Jamie Lee Curtis|Donald Pleasence|Charles Cyphers|Jeffrey Kramer|Lance Guest,Rick Rosenthal,Horror|Thriller,Universal Pictures,6.4,1981,5995477.01214204,61234967.5404874,55239490.52834536
8392,0.521554,The Postman Always Rings Twice,Jack Nicholson|Jessica Lange|John Colicos|Michael Lerner|Anjelica Huston,Bob Rafelson,Romance|Crime|Drama,Lorimar Film Entertainment|CIP Filmproduktion GmbH|Northstar International,6.3,1981,28778289.6582817,0.0,-28778289.6582817
8393,0.514548999999999,Arthur,Dudley Moore|Liza Minnelli|John Gielgud|Geraldine Fitzgerald|Jill Eikenberry,Steve Gordon,Comedy|Drama|Romance,Orion Pictures,6.4,1981,16787335.6339977,228935327.988565,212147992.3545673
8394,0.510003,Road Games,Stacy Keach|Jamie Lee Curtis|Marion Edward|Grant Page|Thaddeus Smith,Richard Franklin,Thriller|Horror|Mystery,Essaness Pictures|Quest,5.8,1981,4196833.90849942,239819.080485681,-3957014.8280137386
8395,0.502896,Endless Love,Brooke Shields|Martin Hewitt|Shirley Knight|Don Murray|Richard Kiley,Franco Zeffirelli,Romance|Drama,Universal Pictures,5.5,1981,0.0,0.0,0.0
8396,0.473893,Porky's,Dan Monahan|Mark Herrier|Wyatt Knight|Cyril O'Reilly|Tony Ganios,Bob Clark,Comedy,Melvin Simon Productions|Astral Bellevue PathÃ©,6.0,1981,9592763.21942726,301520352.246265,291927589.0268377
8397,0.469885,Reds,Warren Beatty|Diane Keaton|Edward Herrmann|Jack Nicholson|Jerzy Kosinski,Warren Beatty,Drama|History,Barclays Mercantile Industrial Finance|JRS Productions,6.5,1981,76742105.7554181,96845321.4894683,20103215.7340502
8398,0.439555,The Cannonball Run,Burt Reynolds|Roger Moore|Farrah Fawcett|Dean Martin|Dom DeLuise,Hal Needham,Comedy,Eurasia Investments,6.3,1981,43167434.4874226,173100402.656236,129932968.16881339
8399,0.426376,Absence of Malice,Paul Newman|Sally Field|Bob Balaban|Melinda Dillon|Luther Adler,Sydney Pollack,Drama|Romance|Thriller,Columbia Pictures Corporation|Mirage Enterprises,6.8,1981,28778289.6582817,97647046.2682952,68868756.6100135
8400,0.41618,Time Bandits,John Cleese|Sean Connery|Shelley Duvall|Katherine Helmond|Ian Holm,Terry Gilliam,Family|Fantasy|Science Fiction|Adventure|Comedy,Handmade Films Ltd.,6.1,1981,11990954.024284,101600746.796616,89609792.772332
8401,0.390801,Scanners,Stephen Lack|Jennifer O'Neill|Michael Ironside|Patrick McGoohan|Lawrence Dane,David Cronenberg,Horror|Science Fiction|Thriller,Canadian Film Development Corporation (CFDC)|Filmplan|Victor Solnicki Productions,6.2,1981,9832582.29991294,34116365.0142332,24283782.71432026
8402,0.383124,Victory,Michael Caine|Sylvester Stallone|Max von Sydow|PelÃ©|Carole Laure,John Huston,Action|Drama,Paramount|Lorimar,6.5,1981,0.0,0.0,0.0
8403,0.374104,Thief,James Caan|Tuesday Weld|Willie Nelson|Jim Belushi|Robert Prosky,Michael Mann,Action|Crime|Drama|Thriller,Mann/Caan Productions,7.0,1981,0.0,10312220.4608843,10312220.4608843
8404,0.346695,Piranha Part Two: The Spawning,Tricia O'Neil|Steve Marachuk|Lance Henriksen|Ricky Paull Goldin|Ted Richert,James Cameron,Horror|Drama|Romance,Brouwersgracht Investments|Chako Film Company,4.8,1981,349622.644676855,0.0,-349622.644676855
8405,0.435412,Stripes,Bill Murray|Harold Ramis|Warren Oates|P.J. Soles|Sean Young,Ivan Reitman,Action|Comedy,Columbia Pictures Industries,6.5,1981,23981908.0485681,204565675.654286,180583767.6057179
8406,0.336233,Outland,Sean Connery|Peter Boyle|Frances Sternhagen|James Sikking|Kika Markham,Peter Hyams,Science Fiction,The Ladd Company|Outland Productions,5.7,1981,38371052.877709,41667593.9671112,3296541.089402199
8407,0.332694,Le Professionnel,Jean-Paul Belmondo|Robert Hossein|Elisabeth Margoni|Jean-Louis Richard|Jean Desailly,Georges Lautner,Action|Adventure|Thriller,,6.8,1981,0.0,0.0,0.0
8408,0.325065,Omen III: The Final Conflict,Sam Neill|Rossano Brazzi|Don Gordon|Lisa Harrow|Barnaby Holm,Graham Baker,Drama|Horror|Thriller,Twentieth Century Fox Film Corporation,5.7,1981,0.0,49094280.0751113,49094280.0751113
8409,0.312053,Dead & Buried,James Farentino|Melody Anderson|Jack Albertson|Nancy Locke|Robert Englund,Gary Sherman,Horror|Mystery,Barclays Mercantile Industrial Finance,5.9,1981,7194572.41457044,518407.313522678,-6676165.101047762
8410,0.308408,Blow Out,John Travolta|Nancy Allen|John Lithgow|Dennis Franz|Peter Boyden,Brian De Palma,Drama|Mystery|Thriller,Cinema 77,7.4,1981,43167434.4874226,28778289.6582817,-14389144.829140902
8411,0.302908,Queen - Rock Montreal,Freddie Mercury|Roger Taylor|John Deacon|Brian May,Saul Swimmer,Music,Edel records GmbH,8.5,1981,0.0,0.0,0.0
8412,0.300086,Death Hunt,Charles Bronson|Lee Marvin|Andrew Stevens|Carl Weathers|Ed Lauter,Peter R. Hunt,Action|Drama,Golden Harvest Company|Northshore Investments Ltd.,5.0,1981,0.0,0.0,0.0
8413,0.299056,Garde Ã  vue,Lino Ventura|Michel Serrault|Romy Schneider|Guy Marchand|Elsa Lunghini,Claude Miller,Crime|Drama|Mystery|Thriller,TF1 Films Productions,6.9,1981,0.0,0.0,0.0
8414,0.294276,Ragtime,James Cagney|Brad Dourif|Moses Gunn|Elizabeth McGovern|Kenneth McMillan,MiloÅ¡ Forman,Drama,Paramount Pictures|Dino De Laurentiis Company,6.0,1981,0.0,0.0,0.0
8415,0.29368,Dragonslayer,Peter MacNicol|Caitlin Clarke|Ralph Richardson|John Hallam|Peter Eyre,Matthew Robbins,Fantasy,Paramount Pictures|Walt Disney Productions,6.7,1981,43167434.4874226,14389144.8291408,-28778289.658281803
8416,0.267848,Nice Dreams,Cheech Marin|Tommy Chong|Stacy Keach|Evelyn Guerrero|Sandra Bernhard,Tommy Chong,Comedy,Columbia Pictures|C & C Brown Production,6.7,1981,0.0,0.0,0.0
8417,0.266009,The French Lieutenant's Woman,Meryl Streep|Jeremy Irons|Jeremy Irons|Hilton McRae|Emily Morgan,Karel Reisz,Drama|Romance,Juniper Films,6.7,1981,0.0,6448898.1512347,6448898.1512347
8418,0.265411,The Howling,Patrick Macnee|Dennis Dugan|Christopher Stone|Belinda Balaski|Kevin McCarthy,Joe Dante,Drama|Horror,AVCO Embassy Pictures|International Film Investors|Wescom Productions,6.3,1981,2398190.80485681,43133603.2097385,40735412.40488169
8419,0.251658,Nighthawks,Sylvester Stallone|Rutger Hauer|Billy Dee Williams|Lindsay Wagner|Persis Khambatta,Bruce Malmuth,Action|Crime|Thriller,Universal Pictures|Martin Poll Productions|The Production Company,6.6,1981,11990954.024284,47736848.9211738,35745894.896889806
8420,0.244096,My Dinner with AndrÃ©,Wallace Shawn|Andre Gregory|Jean Lenauer|Roy Butler,Louis Malle,Comedy|Drama,The Andre Company|Saga Productions Inc.,7.6,1981,0.0,0.0,0.0
8421,0.237765,Taps,George C. Scott|Timothy Hutton|Ronny Cox|Sean Penn|Tom Cruise,Harold Becker,Drama,Twentieth Century Fox Film Corporation,6.3,1981,33574671.2679954,85989656.6030586,52414985.335063204
8422,0.237359,Ms .45,ZoÃ« Lund|Albert Sinkys|Darlene Stuto|Abel Ferrara|Bogey,Abel Ferrara,Horror|Crime|Drama|Thriller,Navaron Films,5.5,1981,148687.829901122,0.0,-148687.829901122
8423,0.084715,Eye of the Needle,Donald Sutherland|Kate Nelligan|Stephen MacKenna|Christopher Cazenove|Philip Martin Brown,Richard Marquand,Action|Drama|Romance|Thriller,Kings Road Entertainment,5.9,1981,0.0,43167434.4874226,43167434.4874226
8424,0.210765,Cannibal Ferox,Giovanni Lombardo Radice|Robert Kerman|Danilo Mattei|Venantino Venantini|Fiamma Maglione,Umberto Lenzi,Adventure|Horror,Dania Film|National Cinematografica|Medusa Distribuzione,4.8,1981,0.0,0.0,0.0
8425,0.20326,Clash of the Titans,Laurence Olivier|Claire Bloom|Maggie Smith|Jack Gwillim|Harry Hamlin,Desmond Davis,Adventure|Fantasy|Family,Metro-Goldwyn-Mayer (MGM)|Peerford Ltd.,6.7,1981,35972862.0728522,98547243.1597602,62574381.086908005
8426,0.193253,Lion of the Desert,Anthony Quinn|Rod Steiger|Oliver Reed|Irene Papas|Raf Vallone,Moustapha Akkad,Action|History|War,,7.3,1981,83936678.1699885,0.0,-83936678.1699885
8427,0.177964,The Great Muppet Caper,Jim Henson|Frank Oz|Dave Goelz|Jerry Nelson|Richard Hunt,Jim Henson,Crime|Family|Comedy,Incorporated Television Company (ITC)|Henson Associates (HA),6.8,1981,0.0,0.0,0.0
8428,0.136608999999999,Cutter's Way,Jeff Bridges|John Heard|Lisa Eichhorn|Ann Dusenberry|Stephen Elliott,Ivan Passer,Drama|Mystery|Thriller|Crime,United Artists|Gurian Entertainment,5.5,1981,7194572.41457044,0.0,-7194572.41457044
8429,0.1761,Sharky's Machine,Burt Reynolds|Rachel Ward|Henry Silva|Brian Keith|Vittorio Gassman,Burt Reynolds,Crime|Drama|Action|Thriller,Warner Bros.|Deliverance Productions,5.9,1981,0.0,85399814.3800317,85399814.3800317
8430,0.14098,Student Bodies,Kristen Riter|Matthew Goldsby|Jerry Belson|Joe Flood|Mimi Weddell,Mickey Rose|Michael Ritchie,Comedy|Horror|Mystery,Paramount Pictures,4.8,1981,0.0,0.0,0.0
8431,0.174968,Galaxy of Terror,Edward Albert|Erin Moran|Ray Walston|Bernard Behrens|Zalman King,Bruce D. Clark,Action|Adventure|Horror|Science Fiction,New World Pictures,5.1,1981,1678733.56339977,0.0,-1678733.56339977
8432,0.164888,Condorman,Michael Crawford|Oliver Reed|Barbara Carrera|James Hampton|Jean-Pierre Kalfon,Charles Jarrott,Comedy|Action|Adventure,Walt Disney Productions,6.1,1981,0.0,0.0,0.0
