,popularity,cast,vote_average,release_year,budget_adj,revenue_adj,net_profit
9577,0.195211,Edward James Olmos,7.3,1988,0.0,25805107.356867,25805107.356867
2128,0.490141,Ted McGinley,5.0,2010,0.0,0.0,0.0
652,4.145209,Denzel Washington,7.2,2014,50660007.7924302,177154121.56007,126494113.76763982
1432,1.30199,Denzel Washington,6.1,2009,101640043.412495,152628915.657262,50988872.244766995
1948,1.874641,Denzel Washington,6.2,2010,100000000.0,167805466.0,67805466.0
1955,1.624483,Denzel Washington,6.5,2010,80000000.0,157107755.0,77107755.0
2433,1.254522,Denzel Washington,6.5,1999,95560857.8013855,198313200.318728,102752342.5173425
2451,0.92088,Denzel Washington,7.3,1999,65452642.3297161,96812627.8044657,31359985.474749595
2661,1.446063,Denzel Washington,7.2,2001,55416965.2512229,129153834.663114,73736869.4118911
3984,0.782771,Denzel Washington,7.1,2002,43641410.1703396,123947387.370612,80305977.2002724
4065,0.364807,Denzel Washington,6.6,2002,15153267.4202568,28327622.3699079,13174354.949651102
4453,1.01404,Denzel Washington,6.2,2012,80728263.9149409,197619185.784227,116890921.86928612
4458,0.974459,Denzel Washington,6.4,2012,29442072.7219196,153642388.037021,124200315.31510141
5038,0.6015,Denzel Washington,6.0,2003,59267632.2391264,65781812.3757454,6514180.136619002
5449,2.196946,Denzel Washington,6.6,2013,57098034.5171659,123500625.270279,66402590.753113106
6575,1.747256,Denzel Washington,7.2,2006,48675112.1231207,199434107.473133,150758995.3500123
6592,1.35007,Denzel Washington,6.5,2006,81125186.8718679,195303533.131688,114178346.2598201
7014,1.277711,Denzel Washington,7.3,2004,80811177.9868504,150416978.751739,69605800.7648886
7035,0.927088,Denzel Washington,6.1,2004,92355631.9849719,110949088.034311,18593456.0493391
7409,1.946073,Denzel Washington,7.3,2007,105166858.263154,280232907.782652,175066049.51949802
7534,0.54498,Denzel Washington,6.6,2007,15775028.7394731,31787886.018897,16012857.2794239
7962,0.215846,Denzel Washington,5.6,1984,0.0,0.0,0.0
8117,0.788698999999999,Denzel Washington,6.8,1995,75841243.9566692,225215861.351903,149374617.3952338
8124,0.726743,Denzel Washington,5.4,1995,42929006.0132089,34411891.2201883,-8517114.793020606
8199,0.298783,Denzel Washington,6.1,1995,38636105.411888,23096981.4898711,-15539123.922016904
8282,0.648937,Denzel Washington,7.0,1992,52836824.6560245,74857205.3733186,22020380.717294097
8504,0.745574,Denzel Washington,6.1,1996,63949969.9921716,140218397.488823,76268427.4966514
8518,0.635964,Denzel Washington,5.5,1996,55608669.5584101,66859986.9625474,11251317.404137298
8697,0.972719,Denzel Washington,7.3,2000,37988763.4302941,173110594.660907,135121831.2306129
9022,0.790739,Denzel Washington,6.5,1998,0.0,33753118.6697742,33753118.6697742
9043,0.577192,Denzel Washington,6.0,1998,93638682.8354809,156072825.746571,62434142.911090106
9058,0.496059,Denzel Washington,6.6,1998,33442386.7269574,28851219.2358468,-4591167.4911106005
9188,1.836091,Denzel Washington,7.1,1989,31661728.9027786,47190689.9741552,15528961.071376603
9280,0.225799,Denzel Washington,5.4,1989,0.0,8016070.78999707,8016070.78999707
9430,0.181802,Denzel Washington,6.0,1991,0.0,0.0,0.0
9446,0.088988,Denzel Washington,6.2,1991,0.0,0.0,0.0
9693,0.184885,Denzel Washington,6.9,1987,0.0,0.0,0.0
10022,0.465917,Denzel Washington,6.0,1990,16688985.4031458,26958707.7785358,10269722.375389999
10228,1.294131,Denzel Washington,7.5,1993,39246219.0041664,311974896.910748,272728677.9065816
10250,0.796639,Denzel Washington,6.2,1993,67926148.2764419,294751265.011301,226825116.73485908
4049,0.431515,Brad Loree,4.6,2002,15759398.1170671,45659649.6128158,29900251.4957487
8217,0.229751,Amanda Root,6.6,1995,0.0,0.0,0.0
9230,0.440959,Amanda Root,6.8,1989,0.0,0.0,0.0
5172,0.197848,Tangi Miller,6.0,2003,0.0,0.0,0.0
2147,0.426522,Allison McAtee,6.1,2010,0.0,0.0,0.0
6987,1.702547,Cy Carter,3.9,2004,8081117.79868504,0.0,-8081117.79868504
8036,0.277865,Meg Tilly,6.0,1983,10946559.9887907,76023859.1221515,65077299.133360796
9287,0.188629,Meg Tilly,6.6,1989,58046502.9884274,1991367.95731013,-56055135.03111727
10069,0.255318,Meg Tilly,6.0,1990,31709072.265977,16688985.4031458,-15020086.8628312
4914,0.0798059999999999,Jessie Misskelley,7.5,2012,0.0,0.0,0.0
1914,0.00459,Bruno Bilotta,6.6,2009,0.0,0.0,0.0
110,1.448002,Allison Tolman,5.9,2015,13799993.9280026,56624785.5250943,42824791.597091705
3682,0.337281,Dean Andrews,7.2,2011,0.0,0.0,0.0
7212,0.180015,Dean Andrews,5.5,2004,0.0,0.0,0.0
6828,0.265613,Miss Pussy Pants,3.0,2006,108166.915829157,0.0,-108166.915829157
2435,1.189386,Vladimir Kulich,6.2,1999,209448455.455091,80767119.3676855,-128681336.0874055
8274,0.700187,Alphonsia Emmanuel,6.3,1992,0.0,0.0,0.0
6108,0.662175,Shavar Ross,5.2,1985,4459765.31498612,44456598.8816124,39996833.56662628
9302,0.208511,Ben Slack,5.7,1989,0.0,0.0,0.0
235,0.553238,Ramiro Rodriguez,7.4,2015,0.0,42053235.7765762,42053235.7765762
602,0.03884,Nikki Runeckles,5.2,2015,0.0,0.0,0.0
3271,0.155759999999999,John A. Thorburn,4.9,2008,0.0,0.0,0.0
6429,0.280055,Tina Illman,4.7,2005,0.0,0.0,0.0
2444,0.993492,Annabeth Gish,6.1,1999,91633699.2616025,232803997.742669,141170298.48106647
3771,0.212229,Annabeth Gish,5.5,2011,14540970.638872,0.0,-14540970.638872
4871,0.201455,Annabeth Gish,6.0,2012,0.0,0.0,0.0
5354,0.345909,Annabeth Gish,4.3,1997,21735365.1371535,2290946.88080529,-19444418.256348208
6955,0.021863,Annabeth Gish,5.2,2006,0.0,0.0,0.0
8580,0.384097,Annabeth Gish,6.4,1996,0.0,0.0,0.0
9067,0.460139,Annabeth Gish,7.2,1998,0.0,400238.484348227,400238.484348227
9526,0.317301,Annabeth Gish,5.7,1988,0.0,0.0,0.0
309,0.394466,Matthew MacCaull,5.7,2015,1793999.21064034,0.0,-1793999.21064034
1083,0.229926,Tina Louise,5.6,2014,0.0,0.0,0.0
8020,0.388667,John Buckwalter,7.1,1983,0.0,25830851.5657412,25830851.5657412
8659,0.028541,Roland Blanche,7.3,1996,0.0,0.0,0.0
452,0.212872,Lee Bane,2.6,2015,0.0,0.0,0.0
6,8.654359,Jai Courtney,5.8,2015,142599937.256027,405355075.683766,262755138.427739
765,0.989916,Jai Courtney,5.1,2014,59870918.3001448,65539857.9124945,5668939.612349704
788,0.893120999999999,Jai Courtney,6.8,2014,20724548.6423578,14295354.2930672,-6429194.3492906
1059,0.264523,Jai Courtney,5.1,2014,0.0,0.0,0.0
5442,2.815499,Jai Courtney,5.2,2013,86115068.452119,285166475.403851,199051406.95173198
2607,0.127664,Fred Newman,5.4,1999,0.0,0.0,0.0
8186,0.343325,Richard Chaim,5.1,1995,0.0,22113123.0823255,22113123.0823255
6134,0.393399,SiÃ¢n Phillips,5.3,1985,0.0,0.0,0.0
9287,0.188629,SiÃ¢n Phillips,6.6,1989,58046502.9884274,1991367.95731013,-56055135.03111727
8806,0.234155,Kim Director,4.3,2000,0.0,0.0,0.0
2525,0.335398,Donald Wiegert,7.3,1999,13090528.4659432,0.0,-13090528.4659432
2576,0.216242,Oliver Cotton,4.5,1999,26181056.9318864,2004488.4804004,-24176568.451486003
2681,0.899763999999999,Jonathan Breck,6.0,2001,12314881.1669384,72926003.4503834,60611122.28344499
5039,0.598372999999999,Jonathan Breck,5.4,2003,20150994.9613029,74798912.0359285,54647917.074625604
1900,0.026174,Jeffrey Katzenberg,6.9,2009,0.0,81.3120347299962,81.3120347299962
3849,0.110341,Thomas Galasso,4.4,2011,0.0,0.0,0.0
4679,0.421746,Gary Chalk,6.0,2012,0.0,0.0,0.0
3292,0.088877,Kestie Morassi,7.5,2008,0.0,0.0,0.0
6293,0.699883,Kestie Morassi,5.8,2005,1116563.28965449,30998753.5803997,29882190.29074521
1230,0.095479,Jordan Murphy,7.6,2014,0.0,0.0,0.0
4313,0.246647,Tonie Perensky,3.9,1994,882666.936958897,273476.697077975,-609190.239880922
8691,1.019914,Maureen McGovern,6.4,2000,0.0,0.0,0.0
10600,0.874266,Hilary Mason,6.7,1973,7366739.36819896,0.0,-7366739.36819896
7262,0.188156,Ben Tibber,6.4,2004,0.0,0.0,0.0
7047,0.815044,Omar Sharif,6.3,2004,115444539.981214,124799530.556322,9354990.575107992
9742,0.214989,Omar Sharif,6.6,1968,0.0,0.0,0.0
9850,1.168767,Omar Sharif,7.5,1962,108126733.181427,504591421.513327,396464688.3319
10411,0.438314,Omar Sharif,6.1,1967,0.0,0.0,0.0
10691,1.282053,Omar Sharif,6.9,1965,96887891.7125557,773178594.14285,676290702.4302943
10737,0.386778,Omar Sharif,6.2,1969,0.0,0.0,0.0
2014,0.918093,Madeline Carroll,7.2,2010,14000000.0,1755212.0,-12244788.0
3158,0.308655,Madeline Carroll,5.7,2008,21268519.3099925,17825044.7550413,-3443474.5549511984
3406,1.825552,Madeline Carroll,5.7,2011,53316892.3425309,181628117.584104,128311225.2415731
3850,0.240847,Madeline Carroll,5.2,2011,0.0,0.0,0.0
4676,0.315868,Madeline Carroll,7.1,2012,0.0,97242.4174790937,97242.4174790937
4045,0.445103,Susan Gibney,3.5,2002,0.0,0.0,0.0
1005,0.318608,Natalie Knepp,5.4,2014,0.0,0.0,0.0
4165,0.02912,Dana Carvey,4.1,2002,0.0,0.0,0.0
4281,0.377766,Dana Carvey,5.3,1994,0.0,0.0,0.0
4295,0.317848,Dana Carvey,5.2,1994,0.0,8499959.02954301,8499959.02954301
8253,1.16983,Dana Carvey,6.5,1992,31080485.0917791,189120591.660546,158040106.5687669
10280,0.602268,Dana Carvey,5.7,1993,0.0,72401726.7128785,72401726.7128785
10545,0.317816,Dana Carvey,4.9,1986,0.0,0.0,0.0
4568,0.477554,Dree Hemingway,6.5,2012,0.0,0.0,0.0
1966,1.385499,Geoffrey Rush,7.4,2010,15000000.0,414211549.0,399211549.0
2244,0.25054,Geoffrey Rush,6.4,2010,425000000.0,11087569.0,-413912431.0
2486,0.548097,Geoffrey Rush,5.6,1999,24872004.0852921,53469679.9143251,28597675.829033002
2729,0.509877999999999,Geoffrey Rush,5.7,2001,25861250.4505707,34492088.119871,8630837.6693003
2787,0.293121,Geoffrey Rush,6.2,2001,0.0,0.0,0.0
3375,4.95513,Geoffrey Rush,6.3,2011,368371256.184759,990417500.348983,622046244.164224
4023,0.535827,Geoffrey Rush,5.3,2002,12122613.9362054,0.0,-12122613.9362054
4951,6.864067,Geoffrey Rush,7.3,2003,165949370.269553,776419286.73064,610469916.461087
5043,0.576539,Geoffrey Rush,5.8,2003,0.0,7806158.80785765,7806158.80785765
5048,0.548852999999999,Geoffrey Rush,5.7,2003,71121158.6869516,142172162.277621,71051003.59066941
5141,0.10239,Geoffrey Rush,6.8,2003,0.0,0.0,0.0
5561,0.873687999999999,Geoffrey Rush,7.7,2013,12636450.2619957,18024139.3641338,5387689.102138102
6678,0.642848,Geoffrey Rush,6.9,2006,0.0,2247452.15533937,2247452.15533937
7149,0.33003,Geoffrey Rush,6.7,2004,0.0,0.0,0.0
7387,4.965391,Geoffrey Rush,6.8,2007,315500574.789463,1010653507.90891,695152933.119447
7488,0.756472,Geoffrey Rush,6.4,2007,26291714.5657886,78073312.6582301,51781598.0924415
8569,0.331486,Geoffrey Rush,7.1,1996,0.0,0.0,0.0
8789,0.309754,Geoffrey Rush,6.4,2000,17094943.5436323,8941131.59915472,-8153811.944477579
9002,1.059234,Geoffrey Rush,6.7,1998,33442386.7269574,387019102.157528,353576715.4305706
9016,0.893937,Geoffrey Rush,6.8,1998,40130864.0723489,109892541.585273,69761677.5129241
9026,0.737255,Geoffrey Rush,6.7,1998,0.0,18856584.7323732,18856584.7323732
224,0.599751,Christian Distefano,5.2,2015,0.0,0.0,0.0
1743,0.265405,Marsha Thomason,5.0,2009,0.0,0.0,0.0
2816,0.906593,Marsha Thomason,5.4,2001,0.0,0.0,0.0
5004,1.004692,Marsha Thomason,5.1,2003,106681738.030427,216078248.92121,109396510.890783
202,0.699932,Karl Glusman,4.7,2015,2759998.78560053,639647.198555232,-2120351.587045298
2531,0.323791,Christopher Hart,6.1,1999,32726321.164858,5435488.50121434,-27290832.66364366
2896,1.886872,FranÃ§ois BerlÃ©and,5.9,2008,30383599.014275,110373030.585751,79989431.571476
3923,1.955546,FranÃ§ois BerlÃ©and,6.5,2002,25457489.2660314,53253348.3265822,27795859.0605508
6210,1.699822,FranÃ§ois BerlÃ©and,6.1,2005,35730025.2689438,95095059.1739463,59365033.905002505
6928,0.009332,FranÃ§ois BerlÃ©and,5.8,2006,0.0,0.0,0.0
7210,0.183345,FranÃ§ois BerlÃ©and,6.4,2004,0.0,0.0,0.0
7250,0.082116,FranÃ§ois BerlÃ©and,5.8,2004,950406.410958549,950406.410958549,0.0
4504,0.651197999999999,Will Bouvier,4.8,2012,0.0,0.0,0.0
10792,0.232879,Mary Ellen Brighton,4.7,1978,0.0,0.0,0.0
4730,0.241334,LluÃ­s Homar,4.6,2012,0.0,0.0,0.0
7647,0.306905,LluÃ­s Homar,6.3,2007,0.0,0.0,0.0
3296,0.127309999999999,Veronica Russell,6.6,2008,15191799.5071375,321053.362917506,-14870746.144219995
8905,0.628746,Chad Everett,5.7,1982,0.0,61350497.8783087,61350497.8783087
2606,0.129744,Robert Prosky,3.5,1999,91633699.2616025,0.0,-91633699.2616025
5281,0.761869999999999,Robert Prosky,5.3,1997,67923016.0536048,14320240.7191688,-53602775.334436
8008,0.560348,Robert Prosky,6.4,1983,0.0,46413414.3524726,46413414.3524726
8054,0.148192,Robert Prosky,5.3,1983,13135871.9865488,8016728.53297487,-5119143.45357393
8116,0.804711,Robert Prosky,7.1,1995,15740635.5381766,56328057.4538921,40587421.9157155
8198,0.307976,Robert Prosky,5.3,1995,71548343.3553482,14856880.4178194,-56691462.937528804
8323,0.309976,Robert Prosky,6.2,1992,93241455.2753373,214119429.250404,120877973.9750667
8403,0.374104,Robert Prosky,7.0,1981,0.0,10312220.4608843,10312220.4608843
8586,0.366286,Robert Prosky,6.0,1996,69510836.9480127,31335984.3839734,-38174852.56403929
9626,0.57606,Robert Prosky,6.3,1987,38381608.761293,98351728.6788724,59970119.917579405
9997,0.890276,Robert Prosky,6.1,1990,83444927.015729,69229594.7113272,-14215332.3044018
10007,0.5895,Robert Prosky,5.7,1990,0.0,49880431.7640791,49880431.7640791
2282,0.210425,Tahmoh Penikett,3.7,2010,0.0,0.0,0.0
3480,0.941604,Lloyd Owen,4.9,2011,4846990.21295736,24780648.4885145,19933658.27555714
5211,0.09449,Robert Bockstael,6.0,2003,0.0,0.0,0.0
2251,0.243848,Corey Feldman,5.3,2010,4400000.0,0.0,-4400000.0
3102,0.399327,Corey Feldman,4.1,2008,0.0,0.0,0.0
6008,0.141918,Corey Feldman,6.9,2013,0.0,0.0,0.0
6087,1.596994,Corey Feldman,7.2,1985,38516154.993062,124447075.255498,85930920.262436
7901,0.747792,Corey Feldman,5.7,1984,0.0,67.1693452542128,67.1693452542128
8371,0.028515,Corey Feldman,4.8,1992,0.0,0.0,0.0
9199,0.895389999999999,Corey Feldman,6.4,1989,31661728.9027786,64382366.7388612,32720637.836082604
9266,0.126762,Corey Feldman,5.5,1989,0.0,0.0,0.0
9452,1.651962,Corey Feldman,6.2,1988,14751128.1847224,41364514.3910162,26613386.2062938
9620,0.658247999999999,Corey Feldman,6.5,1987,16312183.7235495,61837697.9939276,45525514.2703781
10477,1.349043,Corey Feldman,7.5,1986,15915251.2868972,104020093.004749,88104841.7178518
3946,1.216798,Francesca Neri,5.5,2002,103042218.457746,95019997.4639491,-8022220.9937969
4717,0.257867,Samantha Sloyan,3.0,2012,0.0,0.0,0.0
7523,0.574488,Ellia English,5.5,2007,26291714.5657886,62250501.356705,35958786.7909164
3821,0.160177,Barry Lynch,6.4,2011,0.0,0.0,0.0
8039,0.252008,Sonja Smits,6.8,1983,13030785.0106564,4642302.54321428,-8388482.4674421195
9861,0.328639,Michael Redgrave,6.7,1962,0.0,0.0,0.0
9975,0.060245,Michael Redgrave,5.9,1971,538519.491443733,0.0,-538519.491443733
10119,0.296403,Michael Redgrave,6.6,1961,0.0,0.0,0.0
10710,0.145019,Michael Redgrave,5.6,1965,0.0,0.0,0.0
3159,0.308286,Jodhi May,6.7,2008,0.0,1121703.73398227,1121703.73398227
4732,0.235911,Jodhi May,6.2,2012,0.0,0.0,0.0
8287,0.566939,Jodhi May,6.8,1992,62160970.1835582,117337931.587501,55176961.4039428
4283,0.181617,Brittany Boyd,6.5,1994,0.0,0.0,0.0
224,0.599751,Elizabeth Whitmere,5.2,2015,0.0,0.0,0.0
3948,1.204615,Gates McFadden,6.1,2002,72735683.6172328,81600740.2552974,8865056.638064593
9013,0.931643,Gates McFadden,6.2,1998,93638682.8354809,157848065.351239,64209382.5157581
874,0.550625,Ian Duncan,3.3,2014,552654.630462875,0.0,-552654.630462875
2236,0.259649,Courtney Hope,4.2,2010,0.0,0.0,0.0
4936,0.0138139999999999,Daran Norris,5.3,2012,0.0,0.0,0.0
7059,0.73712,Daran Norris,6.5,2004,36942252.7939887,58769839.1441957,21827586.350207
5948,0.14069,Anne Dudek,5.2,2013,0.0,0.0,0.0
6757,0.375934,Anne Dudek,6.8,2006,0.0,627938.151455532,627938.151455532
9869,0.215748,Doris Brent,4.9,1962,446923.830483232,0.0,-446923.830483232
9686,0.213026,Jeb Stuart Adams,6.9,1987,0.0,0.0,0.0
7647,0.306905,Alejo Sauras,6.3,2007,0.0,0.0,0.0
4027,0.522401,Eileen Walsh,7.0,2002,0.0,25405363.2383672,25405363.2383672
9460,1.144528,Chloe Webb,5.5,1988,27658365.3463546,399413325.505401,371754960.1590464
9656,0.338412,Chloe Webb,5.8,1987,0.0,0.0,0.0
10516,0.506902,Chloe Webb,6.6,1986,7957625.64344863,5623102.97664934,-2334522.66679929
402,0.270786,Nikki Leigh,3.9,2015,0.0,0.0,0.0
831,0.688179,Samantha Morton,5.2,2014,1842182.10154291,44571.5959468309,-1797610.5055960792
924,0.446458,Samantha Morton,5.4,2014,5066000.77924302,4605455.25385729,-460545.52538572997
1590,0.471747,Samantha Morton,6.9,2009,6606602.82181219,1546210.34081736,-5060392.48099483
3000,0.674834,Samantha Morton,7.4,2008,21268519.3099925,0.0,-21268519.3099925
3921,2.103595,Samantha Morton,6.9,2002,123650662.149295,434441662.708633,310791000.559338
4148,0.143573,Samantha Morton,7.0,2002,0.0,0.0,0.0
4635,0.359578,Samantha Morton,4.8,2012,19469757.767721,5758827.63565909,-13710930.13206191
5056,0.49676,Samantha Morton,5.9,2003,8890144.83586896,0.0,-8890144.83586896
5085,0.413383,Samantha Morton,6.3,2003,0.0,0.0,0.0
5649,0.522436,Samantha Morton,5.8,2013,0.0,0.0,0.0
6488,0.229031,Samantha Morton,6.8,2005,0.0,0.0,0.0
7104,0.482163,Samantha Morton,5.7,2004,0.0,0.0,0.0
7222,0.154904,Samantha Morton,5.2,2004,0.0,0.0,0.0
7522,0.575389,Samantha Morton,7.0,2007,0.0,8581098.21333076,8581098.21333076
8646,0.1616,Samantha Morton,6.6,1996,0.0,0.0,0.0
326,0.369108,Grace Van Dien,3.7,2015,0.0,0.0,0.0
960,0.379113,Grace Van Dien,5.0,2014,0.0,0.0,0.0
2762,0.382563,John Cameron Mitchell,7.2,2001,0.0,0.0,0.0
6640,0.840205,Darius Rose,5.5,2006,34613413.0653303,86747695.5849834,52134282.5196531
1707,0.3106,Jacy King,5.5,2009,0.0,0.0,0.0
224,0.599751,John MacDonald,5.2,2015,0.0,0.0,0.0
2467,0.694437,Jessica Campbell,6.5,1999,0.0,0.0,0.0
9419,0.210794,Donna Dempsey,4.5,1991,52836.0637836962,0.0,-52836.0637836962
7160,0.304514,Ele Keats,4.3,2004,0.0,0.0,0.0
6109,0.657238,Judy Cornwell,5.9,1985,101358302.613321,48078887.1669239,-53279415.4463971
1432,1.30199,Victor Gojcaj,6.1,2009,101640043.412495,152628915.657262,50988872.244766995
470,0.197788,Peter Chiang,5.5,2015,0.0,0.0,0.0
9744,0.202802,Greer Garson,6.0,1968,0.0,0.0,0.0
10344,0.286492,Paul Scherrer,4.7,1993,1358522.96552883,10537588.6700392,9179065.704510368
206,0.689578999999999,Zooey Deschanel,5.1,2015,13799993.9280026,2779009.65723575,-11020984.27076685
421,0.246609,Zooey Deschanel,5.0,2015,0.0,0.0,0.0
1395,3.244139,Zooey Deschanel,7.3,2009,7623003.25593715,61718613.198854,54095609.94291685
2583,0.198477,Zooey Deschanel,5.6,1999,0.0,0.0,0.0
2916,1.462377,Zooey Deschanel,6.3,2008,70895064.3666417,228880641.879861,157985577.5132193
3009,0.642656,Zooey Deschanel,4.8,2008,60767198.02855,165493183.540839,104725985.51228899
3175,0.282915,Zooey Deschanel,5.6,2008,0.0,168009.149109335,168009.149109335
3475,1.004841,Zooey Deschanel,5.1,2011,48372962.3253144,25322264.746483,-23050697.5788314
3513,0.80048,Zooey Deschanel,5.7,2011,9693980.42591472,16744987.2427217,7051006.8168069795
3950,1.182695,Zooey Deschanel,5.8,2002,9698091.14896437,20434028.3712807,10735937.22231633
4028,0.507987,Zooey Deschanel,5.8,2002,15759398.1170671,0.0,-15759398.1170671
4080,0.246694,Zooey Deschanel,4.9,2002,30306534.8405136,12994662.6555361,-17311872.184977498
4132,0.185041,Zooey Deschanel,6.2,2002,48490455.7448218,10296814.9286596,-38193640.8161622
4958,2.710192,Zooey Deschanel,6.5,2003,37931284.6330408,205538391.91267,167607107.27962917
5180,0.218799,Zooey Deschanel,5.6,2003,0.0,0.0,0.0
6197,3.087036,Zooey Deschanel,6.6,2005,55828164.4827247,116656763.86685,60828599.38412531
6598,1.223177,Zooey Deschanel,5.6,2006,54083457.9145786,95960487.0583152,41877029.1437366
7243,0.11766,Zooey Deschanel,5.9,2004,0.0,0.0,0.0
7404,2.089502,Zooey Deschanel,6.9,2007,63100114.9578927,144695991.533647,81595876.5757543
7466,0.919967,Zooey Deschanel,5.9,2007,89391829.5236814,156745431.735719,67353602.2120376
7608,0.396494,Zooey Deschanel,6.8,2007,0.0,0.0,0.0
7782,0.109305,Zooey Deschanel,6.3,2007,0.0,0.0,0.0
8647,0.150869,Kirsty Graham,5.3,1996,0.0,0.0,0.0
778,0.928771,Ewen Bremner,6.3,2014,0.0,0.0,0.0
2126,0.493121,Ewen Bremner,5.8,2010,22000000.0,0.0,-22000000.0
2926,1.34132,Ewen Bremner,5.3,2008,70895064.3666417,112653311.589479,41758247.2228373
3495,0.876730999999999,Ewen Bremner,6.7,2011,0.0,880213.422673057,880213.422673057
7006,1.348704,Ewen Bremner,5.5,2004,80811177.9868504,197622423.162423,116811245.17557262
8459,2.94792,Ewen Bremner,7.6,1996,5560866.95584101,22926175.4595326,17365308.50369159
9146,0.186773,Ewen Bremner,5.8,1998,0.0,0.0,0.0
7991,1.494805,Ian Petrella,7.1,1983,0.0,42240900.9456733,42240900.9456733
295,0.417191,Donna Mills,6.3,2015,0.0,0.0,0.0
9935,0.560488,Donna Mills,5.8,1971,3904266.31296706,57083066.0930357,53178799.780068636
1348,0.400457,Tom Conti,5.9,1977,3238002.92931331,0.0,-3238002.92931331
2143,0.443807,Tom Conti,6.1,2010,20000000.0,346594.0,-19653406.0
4532,0.569388,Tom Conti,5.3,2012,0.0,0.0,0.0
4721,0.255341,George Lazenby,6.8,2012,0.0,0.0,0.0
10724,1.778746,George Lazenby,6.4,1969,41609849.4080107,487278044.146861,445668194.7388503
9565,0.167846,Cathy Tyson,5.7,1988,12907237.1616321,36131101.7580763,23223864.596444204
10534,0.375434,Cathy Tyson,6.4,1986,0.0,0.0,0.0
8830,0.172019,Dave Buzzotta,4.7,2000,0.0,0.0,0.0
31,3.899557,Yolandi Visser,6.6,2015,45079980.1648087,93903685.2423785,48823705.077569805
810,0.763771,Andrea Brooks,3.3,2014,0.0,0.0,0.0
3315,0.364854,Joseph McKelheer,4.1,2008,5063933.16904583,0.0,-5063933.16904583
6856,0.21735,Joseph McKelheer,4.9,2006,0.0,0.0,0.0
10187,0.381737,Robert McLane,4.9,1976,0.0,0.0,0.0
529,0.131739,Perez Hilton,4.2,2015,0.0,0.0,0.0
2384,0.064038,Pixie Lott,3.9,2010,0.0,0.0,0.0
6170,0.194912,Colleen Dewhurst,7.9,1985,0.0,0.0,0.0
7287,0.265891,Colleen Dewhurst,6.6,1972,0.0,39109206.9852172,39109206.9852172
7873,0.125888,Colleen Dewhurst,6.0,1979,0.0,0.0,0.0
9338,0.690154,Colleen Dewhurst,5.8,1991,0.0,0.0,0.0
9666,0.29697,Colleen Dewhurst,7.4,1987,0.0,0.0,0.0
10568,0.233302,Colleen Dewhurst,5.6,1986,0.0,14278827.2449207,14278827.2449207
496,0.162526,Janis Joplin,7.5,2015,0.0,0.0,0.0
2487,0.545399,Bo Hopkins,4.5,1999,6545264.23297161,0.0,-6545264.23297161
10770,0.512718999999999,Bo Hopkins,7.5,1978,7688211.5983023,116994524.321991,109306312.72368869
7770,0.326556,Jordi Caballero,5.1,2007,0.0,0.0,0.0
10200,0.264423,Alexis Smith,6.8,1976,0.0,0.0,0.0
10284,0.56486,Alexis Smith,6.7,1993,51321978.6977561,48688617.781375,-2633360.9163810983
10545,0.317816,Alexis Smith,4.9,1986,0.0,0.0,0.0
1077,0.342044,Caroline Boulton,7.1,2014,0.0,0.0,0.0
3310,0.102845,Andrew Bagby,8.3,2008,0.0,0.0,0.0
1306,0.017292,Jay Reinke,6.8,2014,0.0,0.0,0.0
10444,0.78112,Milton Berle,6.5,1963,66929686.092652,0.0,-66929686.092652
320,0.411416,Andrea Whitburn,3.6,2015,0.0,0.0,0.0
1345,0.474001,James Mason,6.0,1977,21586686.1954221,0.0,-21586686.1954221
7846,0.431672,James Mason,5.9,1979,12018216.0100063,0.0,-12018216.0100063
8933,0.304359,James Mason,7.0,1982,36154278.4408196,121969282.873108,85815004.43228841
9851,0.823779,James Mason,6.9,1962,14416897.7575236,0.0,-14416897.7575236
10645,0.09398,James Mason,6.9,1973,0.0,0.0,0.0
10798,0.188821,James Mason,6.3,1978,0.0,0.0,0.0
10805,0.138860999999999,James Mason,6.4,1978,0.0,0.0,0.0
10837,0.291704,James Mason,5.5,1966,0.0,0.0,0.0
6843,0.245865,Anthony McPartlin,5.5,2006,0.0,0.0,0.0
1419,1.64173899999999,Jayma Mays,5.4,2009,26426411.2872487,186299217.920521,159872806.6332723
3262,0.160986,Jayma Mays,5.4,2008,0.0,0.0,0.0
3494,0.879003,Jayma Mays,5.5,2011,106633784.685061,546497490.228467,439863705.543406
6356,0.441927,Jayma Mays,6.1,2005,29030645.5310168,64639862.0017099,35609216.4706931
7526,0.57106,Jayma Mays,3.4,2007,21033371.6526309,91353784.5713698,70320412.9187389
158,0.953647,Jacqueline Bisset,7.2,2015,0.0,0.0,0.0
1137,0.186159,Jacqueline Bisset,5.5,2014,0.0,0.0,0.0
1377,0.112001,Jacqueline Bisset,5.7,1977,0.0,0.0,0.0
5106,0.351678,Jacqueline Bisset,6.4,2003,1007549.74806514,971916.862210341,-35632.88585479895
6659,0.715437,Jacqueline Bisset,5.3,2006,0.0,0.0,0.0
7300,0.130781,Jacqueline Bisset,6.0,1972,0.0,0.0,0.0
7985,0.082235,Jacqueline Bisset,6.4,1984,0.0,0.0,0.0
8051,0.4302,Jacqueline Bisset,6.4,1983,0.0,0.0,0.0
9096,0.338845,Jacqueline Bisset,6.6,1998,0.0,0.0,0.0
