,popularity,vote_average,budget_adj,revenue_adj,net_profit
8987,1.333006,8.0,26753909.3815659,31937649.2115689,5183739.830003001
8988,1.316855,6.7,113704114.871655,95625218.1279674,-18078896.7436876
8989,1.303667,6.5,120392592.217046,335293149.942418,214900557.725372
8990,1.28584599999999,6.1,0.0,0.0,0.0
8991,1.283006,5.6,100327160.180872,187898944.598405,87571784.41753301
8992,1.282567,4.9,107015637.526263,182139843.219415,75124205.69315201
8993,1.242498,6.7,66884773.4539149,59591231.0316454,-7293542.422269501
8994,1.22669,6.8,120392592.217046,191210324.119599,70817731.90255302
8995,1.206274,6.1,187277365.670961,381837952.105954,194560586.434993
8996,1.175952,4.9,86950205.4900894,53510643.9759626,-33439561.5141268
8997,1.170499,5.1,173900410.980178,507005703.79971,333105292.819532
8998,1.164656,6.2,100327160.180872,62448141.8941741,-37879018.286697894
8999,1.152417,5.6,100327160.180872,17523810.6449257,-82803349.5359463
9000,1.095887,5.6,93638682.8354809,219382056.928841,125743374.0933601
9001,1.090942,7.1,24747366.1779485,14286955.4760102,-10460410.701938301
9002,1.059234,6.7,33442386.7269574,387019102.157528,353576715.4305706
9003,1.057585,6.1,127081069.562438,334809823.179399,207728753.616961
9004,1.053252,5.8,30766995.7888008,248800182.140615,218033186.35181418
9005,1.041331,6.3,80261728.1446979,171276344.741779,91014616.5970811
9006,1.011829,6.9,80261.7281446979,4308920.4356125,4228658.707467802
9007,1.001818,6.4,73573250.7993064,265780176.771105,192206925.9717986
9008,0.999651,6.7,0.0,0.0,0.0
9009,0.992143,6.8,69560164.3920715,131263461.396717,61703297.0046455
9010,0.988657,5.4,36117777.665114,0.0,-36117777.665114
9011,0.968861,6.1,53507818.7631319,73148595.3595611,19640776.5964292
9012,0.962802,5.3,94976378.3045592,393893266.348678,298916888.04411876
9013,0.931643,6.2,93638682.8354809,157848065.351239,64209382.5157581
9014,0.922354,6.2,86950205.4900894,335522777.408945,248572571.9188556
9015,0.904602,6.1,80261728.1446979,136936413.849803,56674685.705105096
9016,0.893937,6.8,40130864.0723489,109892541.585273,69761677.5129241
9017,0.884735,6.3,64209382.5157583,103999894.054518,39790511.5387597
9018,0.878645,6.4,24078518.4434093,164947197.815596,140868679.37218672
9019,0.870429,7.5,0.0,0.0,0.0
9020,0.823963999999999,6.8,34780082.1960357,87894313.4966918,53114231.300656095
9021,0.792566,6.9,66884773.4539149,270606298.4321,203721524.9781851
9022,0.790739,6.5,0.0,33753118.6697742,33753118.6697742
9023,0.783938,5.4,18727736.5670961,97019835.2146459,78292098.64754981
9024,0.767289,6.8,0.0,0.0,0.0
9025,0.760447,6.6,16052345.6289395,30662519.0972749,14610173.4683354
9026,0.737255,6.7,0.0,18856584.7323732,18856584.7323732
9027,0.722411999999999,5.6,20065432.0361744,23419526.8490864,3354094.8129119985
9028,0.718275,5.1,120392592.217046,92477375.8909553,-27915216.326090693
9029,0.710631,6.2,0.0,0.0,0.0
9030,0.699006999999999,7.3,1805888.8832557,5213760.39172004,3407871.5084643397
9031,0.690469,4.1,0.0,0.0,0.0
9032,0.680245,5.1,40130864.0723489,0.0,-40130864.0723489
9033,0.673188,6.9,0.0,0.0,0.0
9034,0.669113,6.2,22740822.974331,40573861.9923663,17833039.0180353
9035,0.653163,7.0,80261728.1446979,249993295.470309,169731567.32561108
9036,0.651772,5.9,120392592.217046,0.0,-120392592.217046
9037,0.643358,5.7,0.0,0.0,0.0
9038,0.640933,5.4,33442386.7269574,67783504.1548152,34341117.4278578
9039,0.62685,5.8,26753909.3815659,0.0,-26753909.3815659
9040,0.616116,5.5,17390041.0980178,22415981.0197065,5025939.921688698
9041,0.607687,6.5,33442386.7269574,74234160.6489321,40791773.9219747
9042,0.583938,5.8,0.0,0.0,0.0
9043,0.577192,6.0,93638682.8354809,156072825.746571,62434142.911090106
9044,0.576681999999999,5.6,97651769.2427158,138975067.09546,41323297.85274419
9045,0.566294,5.1,0.0,7523576.54821863,7523576.54821863
9046,0.563458,5.7,86950205.4900894,0.0,-86950205.4900894
9047,0.562005,6.4,8026172.81446979,77586337.2065413,69560164.39207152
9048,0.556051,5.5,0.0,0.0,0.0
9049,0.55599,6.6,0.0,0.0,0.0
9050,0.553869,7.0,10701563.7526263,0.0,-10701563.7526263
9051,0.539133,4.6,80261728.1446979,64908772.5132475,-15352955.631450407
9052,0.537708,5.2,0.0,0.0,0.0
9053,0.536002,5.9,80261728.1446979,0.0,-80261728.1446979
9054,0.53388,6.9,26753909.3815659,24417510.5407058,-2336398.8408600986
9055,0.521096,6.1,17390041.0980178,36127332.8238497,18737291.7258319
9056,0.505324,6.8,0.0,0.0,0.0
9057,0.497373,5.6,37455473.1341923,18796472.7110793,-18659000.423113003
9058,0.496059,6.6,33442386.7269574,28851219.2358468,-4591167.4911106005
9059,0.492559,5.4,93638682.8354809,26580767.4439167,-67057915.3915642
9060,0.488243,6.0,93638682.8354809,75851213.7512953,-17787469.0841856
9061,0.478856,6.5,0.0,0.0,0.0
9062,0.47743,6.7,0.0,0.0,0.0
9063,0.477036,6.9,4013086.40723489,3755432.88293572,-257653.5242991699
9064,0.469693,6.2,40130864.0723489,25690346.5072704,-14440517.5650785
9065,0.467778,5.9,66884773.4539149,0.0,-66884773.4539149
9066,0.462677,6.7,0.0,1409647.43296908,1409647.43296908
9067,0.460139,7.2,0.0,400238.484348227,400238.484348227
9068,0.458427,5.9,0.0,0.0,0.0
9069,0.455743,4.9,26753909.3815659,0.0,-26753909.3815659
9070,0.445,5.1,0.0,0.0,0.0
9071,0.435855,5.8,0.0,0.0,0.0
9072,0.433845,6.1,20065432.0361744,53886815.9811267,33821383.9449523
9073,0.423925,6.7,26753909.3815659,5310755.35248743,-21443154.02907847
9074,0.420915,7.4,0.0,0.0,0.0
9075,0.419482,5.9,0.0,0.0,0.0
9076,0.41932,5.3,0.0,0.0,0.0
9077,0.299293,5.6,0.0,9400373.99289924,9400373.99289924
9078,0.41266,7.0,0.0,0.0,0.0
9079,0.404482,4.8,80261728.1446979,0.0,-80261728.1446979
9080,0.400944,5.8,0.0,0.0,0.0
9081,0.399489,4.6,869502.054900894,0.0,-869502.054900894
9082,0.398891,6.8,0.0,0.0,0.0
9083,0.396129,6.2,13376954.6907829,34251712.5511819,20874757.860398997
9084,0.388858,5.7,22740822.974331,73629083.5327948,50888260.558463804
9085,0.38868,4.9,80261728.1446979,49683521.3174481,-30578206.827249803
9086,0.678149,6.6,0.0,0.0,0.0
9087,0.383831,7.0,13376954.6907829,0.0,-13376954.6907829
9088,0.383321,5.8,60196296.1085234,14986237.1201663,-45210058.9883571
9089,0.375143,6.6,24078518.4434093,12701964.2586498,-11376554.184759501
9090,0.375026,6.5,0.0,0.0,0.0
9091,0.366598,6.2,40130864.0723489,13241060.8834702,-26889803.1888787
9092,0.577579,5.8,100327160.180872,19487391.0831627,-80839769.0977093
9093,0.353473999999999,4.1,33442386.7269574,0.0,-33442386.7269574
9094,0.349511,5.4,6688477.34539149,7864651.43736047,1176174.0919689806
9095,0.344091,6.1,0.0,2580639.29269084,2580639.29269084
9096,0.338845,6.6,0.0,0.0,0.0
9097,0.331874,5.4,0.0,0.0,0.0
9098,0.33113,6.3,0.0,0.0,0.0
9099,0.328442,6.1,0.0,0.0,0.0
9100,0.328271999999999,5.7,0.0,0.0,0.0
9101,0.315454,5.1,0.0,0.0,0.0
9102,0.455013,3.8,0.0,0.0,0.0
9103,0.30829,4.7,0.0,4778840.81464048,4778840.81464048
9104,0.305742,6.2,40130864.0723489,39064565.6108191,-1066298.4615297988
9105,0.301614,5.6,0.0,134427269.029152,134427269.029152
9106,0.360079,6.2,0.0,0.0,0.0
9107,0.293252,4.8,0.0,0.0,0.0
9108,0.291322,7.0,0.0,0.0,0.0
9109,0.289515,5.7,0.0,20.0654320361744,20.0654320361744
9110,0.288098,6.8,0.0,0.0,0.0
9111,0.276601,6.1,0.0,0.0,0.0
9112,0.276165,5.4,0.0,17437661.7190216,17437661.7190216
9113,0.266021,5.8,0.0,0.0,0.0
9114,0.263935,6.9,2006543.20361744,3177156.49552146,1170613.2919040201
9115,0.262171,6.3,10701563.7526263,23356189.6440164,12654625.8913901
9116,0.258956,4.9,0.0,0.0,0.0
9117,0.2515,6.0,0.0,0.0,0.0
9118,0.189141,5.6,13376954.6907829,8630313.54377869,-4746641.147004211
9119,0.245817,6.0,33442386.7269574,1039955.22465725,-32402431.50230015
9120,0.245625,6.5,0.0,0.0,0.0
9121,0.240661,5.7,13376954.6907829,25416213.9124876,12039259.2217047
9122,0.236078,4.5,0.0,13676753.6485309,13676753.6485309
9123,0.235951,5.8,6688477.34539149,2649089.16984358,-4039388.1755479095
9124,0.233097,6.2,0.0,0.0,0.0
9125,0.231134,6.6,0.0,0.0,0.0
9126,0.23042,2.9,0.0,0.0,0.0
9127,0.226558,5.8,2675390.93815659,166535.059727433,-2508855.8784291567
9128,0.226519,7.0,0.0,0.0,0.0
9129,0.225908,7.1,0.0,0.0,0.0
9130,0.223472,6.4,0.0,0.0,0.0
9131,0.222133,4.8,0.0,0.0,0.0
9132,0.216774,4.7,0.0,0.0,0.0
9133,0.214753,4.2,0.0,0.0,0.0
9134,0.214567,4.8,2006543.20361744,1164799.66739539,-841743.53622205
9135,0.195375,4.9,44143950.4795838,0.0,-44143950.4795838
9136,0.212835,7.5,0.0,0.0,0.0
9137,0.207668,6.0,0.0,102263367.356725,102263367.356725
9138,0.209832,6.4,0.0,0.0,0.0
9139,0.207296,5.4,0.0,0.0,0.0
9140,0.202889,6.4,0.0,0.0,0.0
9141,0.194358,4.7,20065432.0361744,13969976.4953529,-6095455.540821502
9142,0.182296,5.5,0.0,0.0,0.0
9143,0.236631,5.4,0.0,0.0,0.0
9144,0.189048,5.1,0.0,0.0,0.0
9145,0.188201,4.8,1471465.01598612,844381.471687073,-627083.5442990471
9146,0.186773,5.8,0.0,0.0,0.0
9147,0.18358,5.1,20065432.0361744,62745795.1883896,42680363.1522152
9148,0.18093,4.9,0.0,0.0,0.0
9149,0.175128,3.7,0.0,0.0,0.0
9150,0.173959,4.8,0.0,10682741.0396809,10682741.0396809
9151,0.164434,5.4,0.0,0.0,0.0
9152,0.26504,6.4,36117777.665114,101664855.64995,65547077.984836
9153,0.162242,6.5,26753909.3815659,50394131.9045318,23640222.5229659
9154,0.157447,7.6,0.0,0.0,0.0
9155,0.155821,6.2,0.0,0.0,0.0
9156,0.640131,5.9,0.0,0.0,0.0
9157,0.148915,4.0,0.0,0.0,0.0
9158,0.1461,5.9,0.0,0.0,0.0
9159,0.142692,6.3,0.0,0.0,0.0
9160,0.201869,5.6,0.0,0.0,0.0
9161,0.197432,7.1,0.0,0.0,0.0
9162,0.073521,6.6,0.0,0.0,0.0
9163,0.135280999999999,5.1,1337695.46907829,0.0,-1337695.46907829
9164,0.133183,5.9,0.0,0.0,0.0
9165,0.118303,6.8,0.0,0.0,0.0
9166,0.117323,6.1,0.0,0.0,0.0
9167,0.117202,6.1,6688477.34539149,0.0,-6688477.34539149
9168,0.116073,3.3,0.0,0.0,0.0
9169,0.109197,6.7,10701563.7526263,0.0,-10701563.7526263
9170,0.108358,4.0,0.0,0.0,0.0
9171,0.099566,7.0,0.0,0.0,0.0
9172,0.098541,5.9,0.0,0.0,0.0
9173,0.093771,6.0,0.0,0.0,0.0
9174,0.088122,6.4,0.0,0.0,0.0
9175,0.083297,5.2,0.0,0.0,0.0
9176,0.086111,4.8,0.0,0.0,0.0
9177,0.037178,6.7,0.0,0.0,0.0
9178,0.029699,5.0,0.0,0.0,0.0
9179,4.143585,7.1,70359397.5617302,371749996.526004,301390598.9642738
9180,3.536655,7.4,84431277.0740763,834061065.27294,749629788.1988637
9181,2.719764,7.1,28143759.0246921,163275219.402588,135131460.37789592
9182,2.640852,6.9,61564472.8665139,723556562.007649,661992089.1411351
9183,2.566875,7.2,70359397.5617302,583982999.762361,513623602.20063084
9184,2.470407,7.9,28847353.0003094,414874391.764995,386027038.7646856
9185,2.379507,6.2,65082442.7446004,378876100.091168,313793657.3465676
9186,2.176623,5.6,56287518.0493842,274695427.360342,218407909.31095782
9187,1.859089,7.2,47492593.3541679,125450805.852565,77958212.49839711
9188,1.836091,7.1,31661728.9027786,47190689.9741552,15528961.071376603
9189,1.69108,6.9,123128945.733027,158308816.894417,35179871.16138999
9190,1.510501,6.5,43974623.4760814,400791729.674973,356817106.19889164
9191,1.362379,5.9,96744171.6473791,111534797.031607,14790625.384227902
9192,1.280429,6.6,17589849.3904325,71212573.8575788,53622724.4671463
9193,1.274285,5.7,13192387.0428244,520659541.956803,507467154.91397864
9194,1.218498,5.9,56287518.0493842,391768464.108879,335480946.05949485
9195,1.190512,5.3,52769548.1712976,123480742.720836,70711194.5495384
9196,0.94235,6.2,2638477.40856488,25851810.4440434,23213333.03547852
9197,0.918962,5.6,14071879.512346,38993809.604304,24921930.091958
9198,0.914399,4.8,879492.469521628,17882648.2644007,17003155.79487907
9199,0.895389999999999,6.4,31661728.9027786,64382366.7388612,32720637.836082604
9200,0.836515,6.4,20228326.7989974,101087926.907843,80859600.10884559
9201,0.833523999999999,5.5,0.0,68523523.8730315,68523523.8730315
9202,0.737259,6.3,31661728.9027786,82512201.6387759,50850472.735997304
9203,0.724013,6.3,24625789.1466055,283199561.94239,258573772.79578453
9204,0.720081,6.6,26384774.0856488,139414574.632587,113029800.54693818
9205,0.670104,6.0,0.0,27624179.4994878,27624179.4994878
9206,0.625627,6.3,2110781.9268519,0.0,-2110781.9268519
9207,0.602613,6.5,19348834.3294758,87592433.339308,68243599.00983219
9208,0.580577999999999,5.3,35179698.7808651,0.0,-35179698.7808651
9209,0.573045,6.2,11433402.1037811,53153687.6151805,41720285.5113994
9210,0.547789,6.2,0.0,222155980.803845,222155980.803845
9211,0.547658,5.5,32714340.6700008,137636432.588573,104922091.91857222
9212,0.544381999999999,6.5,39577161.1284732,32842565.3951023,-6734595.7333709
9213,0.531317,6.4,0.0,0.0,0.0
9214,0.517447,5.8,0.0,2990274.39637353,2990274.39637353
9215,0.5108,6.1,42215638.5370381,0.0,-42215638.5370381
9216,0.509751,5.2,0.0,0.0,0.0
9217,0.503146,5.6,0.0,0.0,0.0
9218,0.498792,4.7,8794924.69521628,24625789.1466055,15830864.45138922
9219,0.494235,5.8,54528533.1103409,130401979.069134,75873445.9587931
9220,0.4907,4.8,0.0,20346560.4896451,20346560.4896451
9221,0.486713,4.9,0.0,68430105.9419038,68430105.9419038
9222,0.481276,6.9,5276954.81712976,2014748.3851199,-3262206.43200986
9223,0.480969,5.9,0.0,125028499.953474,125028499.953474
9224,0.480761,6.9,0.0,0.0,0.0
9225,0.475745,5.7,0.0,0.0,0.0
9226,0.4669,6.3,24273992.1587969,47668539.3406656,23394547.181868702
9227,0.464675,5.8,0.0,4125924.32459815,4125924.32459815
9228,0.452278,5.9,52769548.1712976,107060389.646825,54290841.4755274
9229,0.448357,6.7,33420713.8418218,195035393.41545,161614679.57362822
9230,0.440959,6.8,0.0,0.0,0.0
9231,0.438179,6.3,17589849.3904325,13764057.1480134,-3825792.2424190994
9232,0.437909,5.7,12312894.5733027,0.0,-12312894.5733027
9233,0.434831,5.8,0.0,12731170.6378976,12731170.6378976
9234,0.423064,5.9,8794924.69521628,29119466.2113944,20324541.51617812
9235,0.414316,5.7,0.0,0.0,0.0
9236,0.409695,6.9,13192387.0428244,256448211.877475,243255824.8346506
9237,0.396198,5.5,0.0,0.0,0.0
9238,0.415913,6.9,33420713.8418218,32109745.8847228,-1310967.9570990019
9239,0.382943,6.0,52769548.1712976,80723709.7273802,27954161.5560826
9240,0.378753,5.2,0.0,0.0,0.0
9241,0.365129,6.8,0.0,0.0,0.0
9242,0.363923,5.8,26384774.0856488,0.0,-26384774.0856488
9243,0.360056,4.4,12312894.5733027,0.0,-12312894.5733027
9244,0.355479,5.5,1384321.14702704,0.0,-1384321.14702704
9245,0.352631,6.5,22866804.2075623,0.0,-22866804.2075623
9246,0.341085,6.9,0.0,168693851.661633,168693851.661633
9247,0.337545,7.3,1134861.90297192,25933402.7194258,24798540.81645388
9248,0.334867,5.2,0.0,14323810.1302405,14323810.1302405
9249,0.194983,5.4,0.0,48975.4176577813,48975.4176577813
9250,0.135514,5.1,0.0,0.0,0.0
9251,0.471351,7.1,0.0,0.0,0.0
9252,0.324248,6.7,0.0,0.0,0.0
9253,0.290811,4.8,0.0,0.0,0.0
9254,0.307623,7.5,11433402.1037811,65602126.0499161,54168723.946135
9255,0.306631,5.6,0.0,0.0,0.0
9256,0.294611,7.4,15830864.4513893,0.0,-15830864.4513893
9257,0.292579,7.1,0.0,0.0,0.0
9258,0.290697,6.1,0.0,1551934.82186847,1551934.82186847
9259,0.360554,4.8,0.0,0.0,0.0
9260,0.283101,6.5,0.0,6966155.54668636,6966155.54668636
9261,0.280711,6.5,4925157.82932111,0.0,-4925157.82932111
9262,0.277427,4.8,0.0,339160.440006564,339160.440006564
9263,0.271166,6.9,0.0,0.0,0.0
9264,0.26954,5.2,8794924.69521628,20478549.4425161,11683624.74729982
9265,0.269455,6.7,0.0,35244318.6105707,35244318.6105707
9266,0.126762,5.5,0.0,0.0,0.0
9267,0.2578,5.0,21107819.268519,28042842.5407693,6935023.272250302
9268,0.257575,6.2,1319238.70428244,0.0,-1319238.70428244
9269,0.403984,6.3,0.0,0.0,0.0
9270,0.255597,4.6,0.0,0.0,0.0
9271,0.254599,6.0,0.0,0.0,0.0
9272,0.254386,5.9,0.0,0.0,0.0
9273,0.252664,5.0,0.0,0.0,0.0
9274,0.244298,6.8,0.0,148513956.753948,148513956.753948
9275,0.240849,5.8,0.0,0.0,0.0
9276,0.240681,6.3,26384774.0856488,52857546.6698281,26472772.5841793
9277,0.233923,5.9,14152370.6631566,61830009.2329119,47677638.5697553
9278,0.231985,7.0,0.0,35263433.4999033,35263433.4999033
9279,0.228584,7.0,0.0,0.0,0.0
9280,0.225799,5.4,0.0,8016070.78999707,8016070.78999707
9281,0.217076,6.6,0.0,0.0,0.0
9282,0.209028,5.7,0.0,4885193.69150605,4885193.69150605
9283,0.202345,5.3,0.0,21223722.3041225,21223722.3041225
9284,0.19766,6.5,26384774.0856488,71397198.6757657,45012424.59011689
9285,0.191435,5.3,0.0,0.0,0.0
9286,0.19025,5.8,3517969.87808651,0.0,-3517969.87808651
9287,0.188629,6.6,58046502.9884274,1991367.95731013,-56055135.03111727
9288,0.181067,6.8,4397462.34760814,8318858.9394341,3921396.59182596
9289,0.178696,6.5,10553909.6342595,25116370.0461047,14562460.4118452
9290,0.260602,8.4,0.0,0.0,0.0
9291,0.153473,2.3,0.0,0.0,0.0
9292,0.148809,5.4,0.0,0.0,0.0
9293,0.14877,5.9,0.0,15479067.4635806,15479067.4635806
9294,0.147843,5.6,0.0,0.0,0.0
9295,0.147825,6.4,0.0,0.0,0.0
9296,0.137632,6.7,8794924.69521628,0.0,-8794924.69521628
9297,0.142879,6.8,0.0,0.0,0.0
9298,0.13469,6.1,0.0,0.0,0.0
9299,0.133280999999999,5.4,0.0,0.0,0.0
9300,0.123132,7.4,0.0,0.0,0.0
9301,0.119555,5.9,7035939.75617302,0.0,-7035939.75617302
9302,0.208511,5.7,0.0,0.0,0.0
9303,0.114027,5.7,12312894.5733027,1396238.26998906,-10916656.303313639
9304,0.109913,5.1,0.0,0.0,0.0
9305,0.106834,7.1,0.0,0.0,0.0
9306,0.103379,4.0,0.0,3058693.6335475,3058693.6335475
9307,0.094652,5.3,0.0,0.0,0.0
9308,0.0737039999999999,6.5,0.0,0.0,0.0
9309,0.07072,6.4,0.0,0.0,0.0
9310,0.070162,5.4,0.0,21452043.8261651,21452043.8261651
9311,0.065997,5.8,228668.042075623,0.0,-228668.042075623
9312,0.010016,6.0,0.0,0.0,0.0
9313,0.048723,4.9,0.0,3376640.7151892,3376640.7151892
9314,0.046709,5.6,0.0,2673298.27441818,2673298.27441818
9315,0.163885,8.2,0.0,0.0,0.0
9316,3.852269,7.3,40027321.0482546,604173269.306698,564145948.2584434
9317,3.584406,7.5,160109284.193018,832568277.803697,672458993.610679
9318,2.326917,6.5,112076498.935113,481696503.565473,369620004.63036
9319,1.606765,6.5,76852456.412649,625217000.916145,548364544.5034959
9320,1.301458,4.8,48032785.2579056,24907144.6206322,-23125640.6372734
9321,1.287839,6.9,56038249.4675565,291879225.083873,235840975.61631647
9322,1.28293,6.6,43229506.732115,155145896.383035,111916389.65092
9323,1.259634,6.5,36825135.3643943,139183658.798149,102358523.43375468
9324,1.231168,6.7,38426228.2063245,133742420.026213,95316191.8198885
9325,1.222105,5.9,0.0,0.0,0.0
9326,1.020069,6.2,120081963.144764,243956250.778531,123874287.63376698
9327,0.983036,6.6,48032785.2579056,306613163.480865,258580378.2229594
9328,0.977243,5.6,104071034.725462,27567744.6397813,-76503290.08568071
9329,0.963521,6.3,67245899.3610678,99267756.1996716,32021856.838603795
9330,0.915804,7.0,25617485.470883,72627172.4027952,47009686.9319122
9331,0.816448,6.5,60841527.9933471,55104641.0237771,-5736886.969570003
9332,0.799449,6.0,40027321.0482546,124.885241670554,-40027196.16301293
9333,0.764796,5.3,64043713.6772075,13576935.8733497,-50466777.8038578
9334,0.698097,6.2,0.0,0.0,0.0
9335,0.695385,7.9,30420763.9966735,436686740.101323,406265976.1046495
9336,0.693523,7.0,14409835.5773716,9853027.68257501,-4556807.894796589
9337,0.691822,6.9,26418031.8918481,0.0,-26418031.8918481
9338,0.690154,5.8,0.0,0.0,0.0
9339,0.689242,5.4,17612021.261232,55833362.4198532,38221341.15862121
9340,0.687589999999999,7.1,4002732.10482546,0.0,-4002732.10482546
9341,0.662297,6.4,46431692.4159754,95280914.9413023,48849222.5253269
9342,0.658866,7.2,64043713.6772075,328873272.540905,264829558.8636975
9343,0.649755,7.3,10407103.4725462,92069353.2577596,81662249.7852134
9344,0.63395,6.4,36825135.3643943,11903686.5803122,-24921448.7840821
9345,0.627123,5.1,24016392.6289528,48197244.7113501,24180852.082397297
9346,0.621413,6.0,0.0,0.0,0.0
9347,0.601417,6.8,56038249.4675565,102005624.959372,45967375.4918155
9348,0.58532,7.4,0.0,3227498.96169129,3227498.96169129
9349,0.583385,5.5,20814206.9450924,32918877.1087593,12104670.1636669
9350,0.582196,6.4,9606557.05158112,0.0,-9606557.05158112
9351,0.533227999999999,6.1,41628413.8901848,198589614.927564,156961201.0373792
9352,0.514489,6.2,41628413.8901848,289951771.881415,248323357.99123022
9353,0.489806,7.4,0.0,0.0,0.0
9354,0.483931,5.0,17612021.261232,4495634.94058504,-13116386.32064696
9355,0.480313,6.2,0.0,0.0,0.0
9356,0.474911,7.3,17612021.261232,191200107.145132,173588085.88390002
9357,0.456148,5.7,0.0,105024461.496439,105024461.496439
9358,0.449397,5.4,12808742.7354415,3643378.02410413,-9165364.71133737
9359,0.446515,6.1,30420763.9966735,280189654.250405,249768890.25373152
9360,0.446085,6.7,0.0,0.0,0.0
9361,0.44464,5.3,28819671.1547433,18664555.6791243,-10155115.475619
9362,0.443127,4.6,0.0,0.0,0.0
9363,0.927963,6.7,25617485.470883,0.0,-25617485.470883
9364,0.40666,4.5,0.0,0.0,0.0
9365,0.392169,7.3,0.0,0.0,0.0
9366,0.392011,6.2,0.0,0.0,0.0
9367,0.387056,6.3,0.0,143018866.95783,143018866.95783
9368,0.386486,6.8,38426228.2063245,67078570.7492506,28652342.542926095
9369,0.379975,6.0,0.0,4973889.3779338,4973889.3779338
9370,0.379213,6.5,0.0,0.0,0.0
9371,0.376137,5.9,16010928.4193018,40341533.9173906,24330605.4980888
9372,0.26744,6.0,22415299.7870226,4380159.32154651,-18035140.465476092
9373,0.369101,5.7,48032785.2579056,78636099.4560447,30603314.1981391
9374,0.363923,3.9,9606557.05158112,1910203.02817891,-7696354.02340221
9375,0.304932,5.6,22415299.7870226,63520414.0938438,41105114.3068212
9376,0.362356,5.2,0.0,0.0,0.0
9377,0.359526,6.7,0.0,0.0,0.0
9378,0.357891,6.3,0.0,24134780.6358708,24134780.6358708
9379,0.355317,5.1,12808742.7354415,0.0,-12808742.7354415
9380,0.350342,5.9,48032785.2579056,119741889.424045,71709104.1661394
9381,0.34577,6.1,0.0,3867273.2460268,3867273.2460268
9382,0.329328,5.5,22415299.7870226,52007789.6368945,29592489.8498719
9383,0.32932,5.1,0.0,0.0,0.0
9384,0.605466,5.5,3202185.68386037,0.0,-3202185.68386037
9385,0.325974,6.3,0.0,0.0,0.0
9386,0.32365,5.5,0.0,0.0,0.0
9387,0.318657,6.9,0.0,60867753.8940979,60867753.8940979
9388,0.316955,3.1,0.0,0.0,0.0
9389,0.80047,5.1,0.0,0.0,0.0
9390,0.313071,6.0,0.0,20.8142069450924,20.8142069450924
9391,0.311786,4.9,0.0,0.0,0.0
9392,0.298661,5.7,0.0,58423698.4796342,58423698.4796342
9393,0.283556,5.4,0.0,0.0,0.0
9394,0.278023,6.2,0.0,0.0,0.0
9395,0.277921,5.7,0.0,0.0,0.0
9396,0.261842,6.0,13609289.1564065,76250850.5805722,62641561.4241657
9397,0.275786,6.0,12808742.7354415,16651365.5560739,3842622.8206324
9398,0.272537,4.5,0.0,0.0,0.0
9399,0.158759999999999,7.0,0.0,21134697.6992616,21134697.6992616
9400,0.263047,6.3,56038249.4675565,37726095.9240339,-18312153.543522596
9401,0.262559,6.8,0.0,46.4316924159754,46.4316924159754
9402,0.339059,4.1,0.0,2002506.03051618,2002506.03051618
9403,0.258822,5.4,0.0,0.0,0.0
9404,0.251132,4.6,0.0,0.0,0.0
9405,0.249972,7.1,0.0,0.0,0.0
9406,0.245828,6.7,0.0,0.0,0.0
9407,0.245709,6.0,56038249.4675565,0.0,-56038249.4675565
9408,0.241581,6.4,0.0,36462543.8739466,36462543.8739466
9409,0.239605,5.8,0.0,12470266.9053789,12470266.9053789
9410,0.232415,5.1,0.0,0.0,0.0
9411,0.231517,5.5,0.0,840042.179189827,840042.179189827
9412,0.228463,7.2,0.0,0.0,0.0
9413,0.248729,5.6,0.0,0.0,0.0
9414,0.221139,5.9,0.0,0.0,0.0
9415,0.22055,5.7,76852456.412649,0.0,-76852456.412649
9416,0.217044,4.5,0.0,0.0,0.0
9417,0.213074,5.8,0.0,0.0,0.0
9418,0.211558,6.0,36825135.3643943,32416990.5410637,-4408144.8233306
9419,0.210794,4.5,52836.0637836962,0.0,-52836.0637836962
9420,0.757688,6.2,0.0,0.0,0.0
9421,0.206,7.8,0.0,0.0,0.0
9422,0.202054,5.2,0.0,0.0,0.0
9423,0.201381,4.3,0.0,0.0,0.0
9424,0.194181,6.0,0.0,0.0,0.0
9425,0.136857,6.6,0.0,0.0,0.0
9426,0.192123,6.5,35224042.5224641,18430229.3373364,-16793813.185127698
9427,0.191606,6.5,22415299.7870226,55707079.4241317,33291779.637109097
9428,0.189644,6.2,0.0,34953388.9851857,34953388.9851857
9429,0.23171,5.6,0.0,0.0,0.0
9430,0.181802,6.0,0.0,0.0,0.0
9431,0.438283,5.7,0.0,0.0,0.0
9432,0.172296,6.6,27218578.3128131,7371317.7666548,-19847260.5461583
9433,0.166624,6.7,0.0,0.0,0.0
9434,0.159178,6.4,0.0,0.0,0.0
9435,0.1523,4.8,20814206.9450924,6007982.40847272,-14806224.536619678
9436,0.143837,5.9,0.0,0.0,0.0
9437,0.143265,7.2,0.0,0.0,0.0
9438,0.255458,5.7,1280874.27354415,0.0,-1280874.27354415
9439,0.070749,5.4,0.0,2802394.40232324,2802394.40232324
9440,0.130152,5.5,0.0,0.0,0.0
9441,0.275998,6.0,0.0,23715387.1746699,23715387.1746699
9442,0.106169,4.9,0.0,0.0,0.0
9443,0.062221,6.9,0.0,4569200.35339321,4569200.35339321
9444,0.098145,6.4,26257922.607655,0.0,-26257922.607655
